,Time,Reward,Deadline,Episode
146,2,3.5,23,10
147,3,3.0,22,10
148,4,5.0,21,10
149,5,7.0,20,10
150,6,9.0,19,10
151,7,8.0,18,10
152,8,7.5,17,10
153,9,9.5,16,10
154,10,11.5,15,10
155,11,23.5,14,10
156,0,2.0,35,11
157,1,4.0,34,11
158,2,3.5,33,11
159,3,3.0,32,11
160,4,5.0,31,11
161,5,7.0,30,11
162,6,6.5,29,11
163,7,8.5,28,11
164,8,10.5,27,11
165,9,10.0,26,11
166,10,9.5,25,11
167,11,11.5,24,11
168,12,13.5,23,11
169,13,15.5,22,11
170,14,15.0,21,11
171,15,17.0,20,11
172,16,16.0,19,11
173,17,28.0,18,11
174,0,2.0,25,12
175,1,1.5,24,12
176,2,3.5,23,12
177,3,5.5,22,12
178,4,7.5,21,12
179,5,9.5,20,12
180,6,11.5,19,12
181,7,13.5,18,12
182,8,25.5,17,12
183,0,2.0,35,13
184,1,1.5,34,13
185,2,1.0,33,13
186,3,3.0,32,13
187,4,5.0,31,13
188,5,7.0,30,13
189,6,9.0,29,13
190,7,8.5,28,13
191,8,10.5,27,13
192,9,12.5,26,13
193,10,14.5,25,13
194,11,16.5,24,13
195,12,16.0,23,13
196,13,18.0,22,13
197,14,18.0,21,13
198,15,20.0,20,13
199,16,22.0,19,13
200,17,24.0,18,13
201,18,26.0,17,13
202,19,25.5,16,13
203,20,27.5,15,13
204,21,29.5,14,13
205,22,31.5,13,13
206,23,43.5,12,13
207,0,2.0,35,14
208,1,4.0,34,14
209,2,3.0,33,14
210,3,5.0,32,14
211,4,4.5,31,14
212,5,4.0,30,14
213,6,6.0,29,14
214,7,8.0,28,14
215,8,10.0,27,14
216,9,9.5,26,14
217,10,9.0,25,14
218,11,11.0,24,14
219,12,13.0,23,14
220,13,15.0,22,14
221,14,14.5,21,14
222,15,16.5,20,14
223,16,16.0,19,14
224,17,18.0,18,14
225,18,17.5,17,14
226,19,19.5,16,14
227,20,18.5,15,14
228,21,20.5,14,14
229,22,22.5,13,14
230,23,22.0,12,14
231,24,24.0,11,14
232,25,26.0,10,14
233,26,28.0,9,14
234,27,30.0,8,14
235,28,42.0,7,14
236,0,2.0,25,15
237,1,4.0,24,15
238,2,3.5,23,15
239,3,5.5,22,15
240,4,7.5,21,15
241,5,9.5,20,15
242,6,21.5,19,15
243,0,-0.5,25,16
244,1,-1.0,24,16
245,2,1.0,23,16
246,3,3.0,22,16
247,4,5.0,21,16
248,5,4.5,20,16
249,6,6.5,19,16
250,7,8.5,18,16
251,8,8.0,17,16
252,9,10.0,16,16
253,10,12.0,15,16
254,11,14.0,14,16
255,12,16.0,13,16
256,13,15.5,12,16
257,14,14.5,11,16
258,15,16.5,10,16
259,16,18.5,9,16
260,17,20.5,8,16
261,18,22.5,7,16
262,19,22.0,6,16
263,20,24.0,5,16
264,21,26.0,4,16
265,22,28.0,3,16
266,23,40.0,2,16
267,0,2.0,40,17
268,1,1.5,39,17
269,2,3.5,38,17
270,3,5.5,37,17
271,4,5.0,36,17
272,5,7.0,35,17
273,6,9.0,34,17
274,7,21.0,33,17
275,0,2.0,25,18
276,1,4.0,24,18
277,2,6.0,23,18
278,3,5.5,22,18
279,4,7.5,21,18
280,5,9.5,20,18
281,6,11.5,19,18
282,7,13.5,18,18
283,8,12.5,17,18
284,9,12.0,16,18
285,10,14.0,15,18
286,11,16.0,14,18
287,12,18.0,13,18
288,13,17.5,12,18
289,14,19.5,11,18
290,15,21.5,10,18
291,16,23.5,9,18
292,17,23.0,8,18
293,18,25.0,7,18
294,19,27.0,6,18
