,Time,Reward,Deadline,Episode
1410,3,3.5,27,83
1411,4,5.5,26,83
1412,5,7.5,25,83
1413,6,9.5,24,83
1414,7,11.5,23,83
1415,8,13.5,22,83
1416,9,15.5,21,83
1417,10,15.5,20,83
1418,11,15.5,19,83
1419,12,15.0,18,83
1420,13,17.0,17,83
1421,14,19.0,16,83
1422,15,21.0,15,83
1423,16,21.0,14,83
1424,17,20.5,13,83
1425,18,22.5,12,83
1426,19,24.5,11,83
1427,20,26.5,10,83
1428,21,38.5,9,83
1429,0,0.0,30,84
1430,1,2.0,29,84
1431,2,4.0,28,84
1432,3,6.0,27,84
1433,4,5.0,26,84
1434,5,7.0,25,84
1435,6,7.0,24,84
1436,7,6.0,23,84
1437,8,5.0,22,84
1438,9,7.0,21,84
1439,10,19.0,20,84
1440,0,2.0,30,85
1441,1,1.0,29,85
1442,2,0.0,28,85
1443,3,-0.5,27,85
1444,4,1.5,26,85
1445,5,1.5,25,85
1446,6,3.5,24,85
1447,7,3.0,23,85
1448,8,5.0,22,85
1449,9,7.0,21,85
1450,10,6.5,20,85
1451,11,8.5,19,85
1452,12,10.5,18,85
1453,13,12.5,17,85
1454,14,12.0,16,85
1455,15,14.0,15,85
1456,16,14.0,14,85
1457,17,16.0,13,85
1458,18,18.0,12,85
1459,19,30.0,11,85
1460,0,-1.0,20,86
1461,1,-1.5,19,86
1462,2,0.5,18,86
1463,3,2.5,17,86
1464,4,2.5,16,86
1465,5,2.0,15,86
1466,6,4.0,14,86
1467,7,6.0,13,86
1468,8,8.0,12,86
1469,9,20.0,11,86
1470,0,2.0,45,87
1471,1,1.5,44,87
1472,2,3.5,43,87
1473,3,2.5,42,87
1474,4,2.5,41,87
1475,5,2.5,40,87
1476,6,4.5,39,87
1477,7,3.5,38,87
1478,8,5.5,37,87
1479,9,7.5,36,87
1480,10,9.5,35,87
1481,11,11.5,34,87
1482,12,11.5,33,87
1483,13,10.5,32,87
1484,14,9.5,31,87
1485,15,21.5,30,87
1486,0,2.0,45,88
1487,1,1.0,44,88
1488,2,1.0,43,88
1489,3,0.0,42,88
1490,4,-1.0,41,88
1491,5,1.0,40,88
1492,6,3.0,39,88
1493,7,5.0,38,88
1494,8,5.0,37,88
1495,9,4.5,36,88
1496,10,6.5,35,88
1497,11,6.5,34,88
1498,12,8.5,33,88
1499,13,7.5,32,88
1500,14,7.5,31,88
1501,15,9.5,30,88
1502,16,9.5,29,88
1503,17,9.5,28,88
1504,18,9.0,27,88
1505,19,11.0,26,88
1506,20,13.0,25,88
1507,21,15.0,24,88
1508,22,17.0,23,88
1509,23,19.0,22,88
1510,24,19.0,21,88
1511,25,18.5,20,88
1512,26,20.5,19,88
1513,27,22.5,18,88
1514,28,24.5,17,88
1515,29,36.5,16,88
1516,0,2.0,20,89
1517,1,4.0,19,89
1518,2,6.0,18,89
1519,3,5.0,17,89
1520,4,17.0,16,89
1521,0,0.0,35,90
1522,1,-1.0,34,90
1523,2,-2.0,33,90
1524,3,-3.0,32,90
1525,4,-4.0,31,90
1526,5,-2.0,30,90
1527,6,0.0,29,90
1528,7,-1.0,28,90
1529,8,-1.5,27,90
1530,9,0.5,26,90
1531,10,2.5,25,90
1532,11,4.5,24,90
1533,12,3.5,23,90
1534,13,3.0,22,90
1535,14,5.0,21,90
1536,15,7.0,20,90
1537,16,9.0,19,90
1538,17,11.0,18,90
1539,18,10.0,17,90
1540,19,10.0,16,90
1541,20,12.0,15,90
1542,21,11.0,14,90
1543,22,10.0,13,90
1544,23,9.5,12,90
1545,24,11.5,11,90
1546,25,13.5,10,90
1547,26,15.5,9,90
1548,27,27.5,8,90
1549,0,2.0,40,91
1550,1,4.0,39,91
1551,2,4.0,38,91
1552,3,6.0,37,91
1553,4,8.0,36,91
1554,5,7.5,35,91
1555,6,9.5,34,91
1556,7,11.5,33,91
1557,8,13.5,32,91
1558,9,13.5,31,91
1559,10,15.5,30,91
1560,11,17.5,29,91
1561,12,17.5,28,91
1562,13,16.5,27,91
1563,14,16.5,26,91
1564,15,16.0,25,91
1565,16,18.0,24,91
1566,17,20.0,23,91
1567,18,19.0,22,91
1568,19,21.0,21,91
1569,20,21.0,20,91
1570,21,20.5,19,91
1571,22,22.5,18,91
1572,23,24.5,17,91
1573,24,26.5,16,91
1574,25,28.5,15,91
1575,26,28.0,14,91
1576,27,30.0,13,91
1577,28,32.0,12,91
1578,29,34.0,11,91
1579,30,46.0,10,91
1580,0,2.0,20,92
1581,1,2.0,19,92
1582,2,1.0,18,92
1583,3,0.0,17,92
1584,4,2.0,16,92
1585,5,1.0,15,92
1586,6,3.0,14,92
1587,7,3.0,13,92
1588,8,15.0,12,92
1589,0,-1.0,20,93
1590,1,-1.0,19,93
1591,2,-2.0,18,93
1592,3,-3.0,17,93
1593,4,-1.0,16,93
1594,5,1.0,15,93
1595,6,1.0,14,93
1596,7,0.5,13,93
1597,8,2.5,12,93
1598,9,4.5,11,93
1599,10,6.5,10,93
1600,11,8.5,9,93
1601,12,8.0,8,93
1602,13,10.0,7,93
1603,14,12.0,6,93
1604,15,14.0,5,93
1605,16,26.0,4,93
1606,0,2.0,25,94
1607,1,4.0,24,94
1608,2,3.5,23,94
1609,3,3.0,22,94
1610,4,5.0,21,94
1611,5,7.0,20,94
1612,6,9.0,19,94
1613,7,8.5,18,94
1614,8,10.5,17,94
1615,9,12.5,16,94
1616,10,14.5,15,94
1617,11,16.5,14,94
1618,12,16.0,13,94
1619,13,18.0,12,94
1620,14,20.0,11,94
1621,15,22.0,10,94
1622,16,34.0,9,94
1623,0,2.0,25,95
1624,1,4.0,24,95
1625,2,3.0,23,95
1626,3,2.0,22,95
1627,4,1.0,21,95
1628,5,3.0,20,95
1629,6,2.5,19,95
1630,7,1.5,18,95
1631,8,3.5,17,95
1632,9,2.5,16,95
1633,10,4.5,15,95
1634,11,16.5,14,95
1635,0,2.0,40,96
1636,1,4.0,39,96
1637,2,6.0,38,96
1638,3,5.0,37,96
1639,4,4.0,36,96
1640,5,6.0,35,96
1641,6,5.5,34,96
1642,7,5.0,33,96
1643,8,7.0,32,96
1644,9,6.0,31,96
1645,10,5.0,30,96
1646,11,4.5,29,96
1647,12,6.5,28,96
1648,13,6.0,27,96
1649,14,5.0,26,96
1650,15,7.0,25,96
1651,16,9.0,24,96
1652,17,9.0,23,96
1653,18,11.0,22,96
1654,19,11.0,21,96
1655,20,10.0,20,96
1656,21,22.0,19,96
1657,0,2.0,25,97
1658,1,4.0,24,97
1659,2,6.0,23,97
1660,3,8.0,22,97
1661,4,20.0,21,97
1662,0,2.0,20,98
1663,1,1.5,19,98
1664,2,0.5,18,98
1665,3,0.0,17,98
1666,4,2.0,16,98
1667,5,4.0,15,98
1668,6,3.0,14,98
1669,7,2.0,13,98
1670,8,4.0,12,98
1671,9,3.0,11,98
1672,10,5.0,10,98
1673,11,17.0,9,98
1674,0,-1.0,35,99
1675,1,-2.0,34,99
1676,2,-3.0,33,99
1677,3,-1.0,32,99
1678,4,-2.0,31,99
1679,5,-3.0,30,99
1680,6,-1.0,29,99
1681,7,1.0,28,99
1682,8,3.0,27,99
1683,9,5.0,26,99
1684,10,5.0,25,99
1685,11,5.0,24,99
1686,12,7.0,23,99
1687,13,6.0,22,99
1688,14,5.0,21,99
1689,15,5.0,20,99
1690,16,17.0,19,99
1691,0,2.0,25,100
1692,1,1.0,24,100
1693,2,0.0,23,100
1694,3,0.0,22,100
1695,4,-0.5,21,100
1696,5,1.5,20,100
1697,6,1.0,19,100
1698,7,3.0,18,100
1699,8,5.0,17,100
1700,9,7.0,16,100
1701,10,6.0,15,100
1702,11,6.0,14,100
1703,12,5.0,13,100
1704,13,4.0,12,100
1705,14,3.0,11,100
1706,15,5.0,10,100
1707,16,5.0,9,100
1708,17,4.0,8,100
1709,18,3.0,7,100
1710,19,2.5,6,100
1711,20,4.5,5,100
1712,21,6.5,4,100
1713,22,6.5,3,100
1714,23,8.5,2,100
1715,24,8.0,1,100
1716,25,10.0,0,100
