,Time,Reward,Deadline,Episode
2403,30,-7.0,10,78
2404,31,-5.0,9,78
2405,32,-3.0,8,78
2406,33,-4.0,7,78
2407,34,-4.0,6,78
2408,35,-5.0,5,78
2409,36,-5.5,4,78
2410,37,-3.5,3,78
2411,38,-4.5,2,78
2412,39,-5.5,1,78
2413,40,-3.5,0,78
2414,0,2.0,25,79
2415,1,1.5,24,79
2416,2,1.0,23,79
2417,3,0.0,22,79
2418,4,0.0,21,79
2419,5,-0.5,20,79
2420,6,1.5,19,79
2421,7,1.5,18,79
2422,8,1.0,17,79
2423,9,3.0,16,79
2424,10,3.0,15,79
2425,11,2.5,14,79
2426,12,2.0,13,79
2427,13,4.0,12,79
2428,14,3.0,11,79
2429,15,2.5,10,79
2430,16,2.5,9,79
2431,17,4.5,8,79
2432,18,6.5,7,79
2433,19,6.5,6,79
2434,20,5.5,5,79
2435,21,5.0,4,79
2436,22,4.0,3,79
2437,23,3.0,2,79
2438,24,3.0,1,79
2439,25,2.5,0,79
2440,0,0.0,35,80
2441,1,-0.5,34,80
2442,2,1.5,33,80
2443,3,3.5,32,80
2444,4,3.0,31,80
2445,5,2.5,30,80
2446,6,4.5,29,80
2447,7,4.5,28,80
2448,8,6.5,27,80
2449,9,5.5,26,80
2450,10,4.5,25,80
2451,11,4.0,24,80
2452,12,3.5,23,80
2453,13,3.0,22,80
2454,14,2.0,21,80
2455,15,2.0,20,80
2456,16,1.5,19,80
2457,17,0.5,18,80
2458,18,-0.5,17,80
2459,19,-0.5,16,80
2460,20,-1.0,15,80
2461,21,1.0,14,80
2462,22,3.0,13,80
2463,23,3.0,12,80
2464,24,3.0,11,80
2465,25,2.5,10,80
2466,26,2.5,9,80
2467,27,2.0,8,80
2468,28,1.0,7,80
2469,29,0.0,6,80
2470,30,2.0,5,80
2471,31,1.0,4,80
2472,32,3.0,3,80
2473,33,3.0,2,80
2474,34,5.0,1,80
2475,35,4.0,0,80
2476,0,0.0,20,81
2477,1,-1.0,19,81
2478,2,-2.0,18,81
2479,3,-3.0,17,81
2480,4,-4.0,16,81
2481,5,-2.0,15,81
2482,6,-3.0,14,81
2483,7,-4.0,13,81
2484,8,-4.5,12,81
2485,9,-4.5,11,81
2486,10,-5.0,10,81
2487,11,-6.0,9,81
2488,12,-6.5,8,81
2489,13,-7.0,7,81
2490,14,-7.0,6,81
2491,15,-7.0,5,81
2492,16,-7.5,4,81
2493,17,-8.5,3,81
2494,18,-6.5,2,81
2495,19,-6.5,1,81
2496,20,-6.5,0,81
2497,0,-1.0,30,82
2498,1,-2.0,29,82
2499,2,-2.0,28,82
2500,3,-2.5,27,82
2501,4,-0.5,26,82
2502,5,-1.0,25,82
2503,6,-1.0,24,82
2504,7,-2.0,23,82
2505,8,-3.0,22,82
2506,9,-3.0,21,82
2507,10,-1.0,20,82
2508,11,-1.5,19,82
2509,12,-2.5,18,82
2510,13,-3.5,17,82
2511,14,-4.0,16,82
2512,15,-5.0,15,82
2513,16,-5.0,14,82
2514,17,-6.0,13,82
2515,18,-4.0,12,82
2516,19,-5.0,11,82
2517,20,-5.5,10,82
2518,21,-5.5,9,82
2519,22,-6.0,8,82
2520,23,-6.0,7,82
2521,24,-4.0,6,82
2522,25,-2.0,5,82
2523,26,-3.0,4,82
2524,27,-3.5,3,82
2525,28,-4.0,2,82
2526,29,-4.5,1,82
2527,30,-5.0,0,82
2528,0,-0.5,25,83
2529,1,1.5,24,83
2530,2,1.0,23,83
2531,3,0.0,22,83
2532,4,2.0,21,83
2533,5,1.5,20,83
2534,6,1.0,19,83
2535,7,0.5,18,83
2536,8,2.5,17,83
2537,9,4.5,16,83
2538,10,4.0,15,83
2539,11,6.0,14,83
2540,12,5.5,13,83
2541,13,5.0,12,83
2542,14,5.0,11,83
2543,15,4.5,10,83
2544,16,4.0,9,83
2545,17,3.5,8,83
2546,18,3.0,7,83
2547,19,3.0,6,83
2548,20,2.0,5,83
2549,21,4.0,4,83
2550,22,3.5,3,83
2551,23,3.0,2,83
2552,24,2.0,1,83
2553,25,1.0,0,83
2554,0,-1.0,35,84
2555,1,1.0,34,84
2556,2,0.0,33,84
2557,3,0.0,32,84
2558,4,0.0,31,84
2559,5,-0.5,30,84
2560,6,-1.0,29,84
2561,7,-1.0,28,84
2562,8,-2.0,27,84
2563,9,-3.0,26,84
2564,10,-1.0,25,84
2565,11,-2.0,24,84
2566,12,-3.0,23,84
2567,13,-1.0,22,84
2568,14,-2.0,21,84
2569,15,-2.5,20,84
2570,16,-2.5,19,84
2571,17,-3.0,18,84
2572,18,-4.0,17,84
2573,19,-5.0,16,84
2574,20,-5.0,15,84
2575,21,-3.0,14,84
2576,22,-3.5,13,84
2577,23,-3.5,12,84
2578,24,-3.5,11,84
2579,25,-3.5,10,84
2580,26,-1.5,9,84
2581,27,-2.0,8,84
2582,28,0.0,7,84
2583,29,-1.0,6,84
2584,30,-1.0,5,84
2585,31,-1.5,4,84
2586,32,-2.0,3,84
2587,33,-2.0,2,84
2588,34,-2.5,1,84
2589,35,-0.5,0,84
2590,0,-0.5,30,85
2591,1,-1.5,29,85
2592,2,0.5,28,85
2593,3,0.5,27,85
2594,4,2.5,26,85
2595,5,4.5,25,85
2596,6,4.0,24,85
2597,7,3.5,23,85
2598,8,2.5,22,85
2599,9,4.5,21,85
2600,10,6.5,20,85
2601,11,5.5,19,85
2602,12,5.0,18,85
2603,13,4.0,17,85
2604,14,3.0,16,85
2605,15,2.0,15,85
2606,16,2.0,14,85
2607,17,1.5,13,85
2608,18,1.5,12,85
2609,19,1.5,11,85
2610,20,0.5,10,85
2611,21,-0.5,9,85
2612,22,1.5,8,85
2613,23,3.5,7,85
2614,24,5.5,6,85
2615,25,5.5,5,85
2616,26,5.0,4,85
2617,27,5.0,3,85
2618,28,4.5,2,85
2619,29,4.0,1,85
2620,30,3.0,0,85
2621,0,2.0,20,86
2622,1,1.0,19,86
2623,2,0.0,18,86
2624,3,-1.0,17,86
2625,4,-1.0,16,86
2626,5,1.0,15,86
2627,6,0.5,14,86
2628,7,0.0,13,86
2629,8,-0.5,12,86
2630,9,1.5,11,86
2631,10,1.0,10,86
2632,11,3.0,9,86
2633,12,3.0,8,86
2634,13,5.0,7,86
2635,14,4.5,6,86
2636,15,6.5,5,86
2637,16,6.0,4,86
2638,17,5.0,3,86
2639,18,7.0,2,86
2640,19,6.0,1,86
2641,20,5.5,0,86
2642,0,0.0,35,87
2643,1,-0.5,34,87
2644,2,-0.5,33,87
2645,3,1.5,32,87
2646,4,1.5,31,87
2647,5,13.5,30,87
2648,0,-1.0,30,88
2649,1,-2.0,29,88
2650,2,-3.0,28,88
2651,3,-3.0,27,88
2652,4,-1.0,26,88
2653,5,1.0,25,88
2654,6,0.5,24,88
2655,7,2.5,23,88
2656,8,1.5,22,88
2657,9,0.5,21,88
2658,10,0.0,20,88
2659,11,-1.0,19,88
2660,12,1.0,18,88
2661,13,3.0,17,88
2662,14,3.0,16,88
2663,15,3.0,15,88
2664,16,3.0,14,88
2665,17,2.5,13,88
2666,18,1.5,12,88
2667,19,0.5,11,88
2668,20,2.5,10,88
2669,21,2.0,9,88
2670,22,4.0,8,88
2671,23,6.0,7,88
2672,24,6.0,6,88
2673,25,8.0,5,88
2674,26,7.5,4,88
2675,27,7.0,3,88
2676,28,6.0,2,88
2677,29,5.0,1,88
2678,30,7.0,0,88
2679,0,-1.0,35,89
2680,1,-2.0,34,89
2681,2,-3.0,33,89
2682,3,-3.0,32,89
2683,4,-4.0,31,89
2684,5,-4.0,30,89
2685,6,-4.0,29,89
2686,7,-2.0,28,89
2687,8,-3.0,27,89
2688,9,-3.0,26,89
2689,10,-1.0,25,89
2690,11,-1.0,24,89
2691,12,-1.5,23,89
2692,13,-1.5,22,89
2693,14,-1.5,21,89
2694,15,0.5,20,89
2695,16,0.0,19,89
2696,17,2.0,18,89
2697,18,1.0,17,89
2698,19,0.0,16,89
2699,20,0.0,15,89
2700,21,-0.5,14,89
2701,22,-1.5,13,89
2702,23,-2.5,12,89
2703,24,-3.0,11,89
2704,25,-3.5,10,89
2705,26,-3.5,9,89
2706,27,-4.0,8,89
2707,28,-5.0,7,89
2708,29,-3.0,6,89
2709,30,-3.0,5,89
2710,31,-3.0,4,89
2711,32,-4.0,3,89
2712,33,-4.0,2,89
2713,34,-4.0,1,89
2714,35,-4.0,0,89
2715,0,0.0,20,90
2716,1,-0.5,19,90
2717,2,-1.0,18,90
2718,3,-2.0,17,90
2719,4,-3.0,16,90
2720,5,-3.5,15,90
2721,6,-4.5,14,90
2722,7,-5.5,13,90
2723,8,-3.5,12,90
2724,9,-4.5,11,90
2725,10,-5.0,10,90
2726,11,-5.5,9,90
2727,12,-6.5,8,90
2728,13,-4.5,7,90
2729,14,-5.0,6,90
2730,15,-5.5,5,90
2731,16,-6.0,4,90
2732,17,-7.0,3,90
2733,18,-7.5,2,90
2734,19,-8.5,1,90
2735,20,-9.0,0,90
2736,0,2.0,20,91
2737,1,2.0,19,91
2738,2,1.0,18,91
2739,3,0.0,17,91
2740,4,-0.5,16,91
2741,5,1.5,15,91
2742,6,1.5,14,91
2743,7,0.5,13,91
2744,8,0.0,12,91
2745,9,-1.0,11,91
2746,10,-1.0,10,91
2747,11,-2.0,9,91
2748,12,-2.5,8,91
2749,13,-3.0,7,91
2750,14,-1.0,6,91
2751,15,-1.5,5,91
2752,16,-2.5,4,91
2753,17,-0.5,3,91
2754,18,-1.0,2,91
2755,19,-2.0,1,91
2756,20,-2.5,0,91
2757,0,-1.0,35,92
2758,1,-2.0,34,92
2759,2,0.0,33,92
2760,3,2.0,32,92
2761,4,1.5,31,92
2762,5,3.5,30,92
2763,6,3.0,29,92
2764,7,2.0,28,92
2765,8,1.5,27,92
2766,9,1.0,26,92
2767,10,0.5,25,92
2768,11,0.0,24,92
2769,12,0.0,23,92
2770,13,-0.5,22,92
2771,14,-1.5,21,92
2772,15,-2.5,20,92
2773,16,-0.5,19,92
2774,17,-1.5,18,92
2775,18,-2.0,17,92
2776,19,-3.0,16,92
2777,20,-3.5,15,92
2778,21,-3.5,14,92
2779,22,-4.0,13,92
2780,23,-4.0,12,92
2781,24,-4.0,11,92
2782,25,-4.5,10,92
2783,26,-2.5,9,92
2784,27,-3.0,8,92
2785,28,-3.5,7,92
2786,29,-1.5,6,92
2787,30,-1.5,5,92
2788,31,-2.5,4,92
2789,32,-3.0,3,92
2790,33,-4.0,2,92
2791,34,-4.5,1,92
2792,35,-5.0,0,92
2793,0,0.0,25,93
2794,1,-0.5,24,93
2795,2,-0.5,23,93
2796,3,-0.5,22,93
2797,4,-1.5,21,93
2798,5,-2.5,20,93
2799,6,-0.5,19,93
2800,7,-1.0,18,93
2801,8,-1.0,17,93
2802,9,1.0,16,93
2803,10,3.0,15,93
2804,11,3.0,14,93
2805,12,2.0,13,93
2806,13,1.0,12,93
2807,14,1.0,11,93
2808,15,0.5,10,93
2809,16,0.0,9,93
2810,17,-1.0,8,93
2811,18,-2.0,7,93
2812,19,-2.0,6,93
2813,20,0.0,5,93
2814,21,-0.5,4,93
2815,22,-1.5,3,93
2816,23,0.5,2,93
2817,24,2.5,1,93
2818,25,2.0,0,93
2819,0,0.0,25,94
2820,1,0.0,24,94
2821,2,-0.5,23,94
2822,3,-1.0,22,94
2823,4,-1.0,21,94
2824,5,-2.0,20,94
2825,6,0.0,19,94
2826,7,0.0,18,94
2827,8,0.0,17,94
2828,9,2.0,16,94
2829,10,2.0,15,94
2830,11,1.5,14,94
2831,12,0.5,13,94
2832,13,-0.5,12,94
2833,14,-1.5,11,94
2834,15,-2.0,10,94
2835,16,0.0,9,94
2836,17,-0.5,8,94
2837,18,-0.5,7,94
2838,19,-0.5,6,94
2839,20,-1.0,5,94
2840,21,-1.5,4,94
2841,22,0.5,3,94
2842,23,0.0,2,94
2843,24,0.0,1,94
2844,25,-0.5,0,94
2845,0,-1.0,25,95
2846,1,-2.0,24,95
2847,2,-3.0,23,95
2848,3,-1.0,22,95
2849,4,1.0,21,95
2850,5,0.5,20,95
2851,6,0.0,19,95
2852,7,-1.0,18,95
2853,8,-2.0,17,95
2854,9,-2.0,16,95
2855,10,-2.5,15,95
2856,11,-3.5,14,95
2857,12,-4.5,13,95
2858,13,-4.5,12,95
2859,14,-5.5,11,95
2860,15,-6.0,10,95
2861,16,-6.0,9,95
2862,17,-7.0,8,95
2863,18,-7.5,7,95
2864,19,-5.5,6,95
2865,20,-6.0,5,95
2866,21,-6.5,4,95
2867,22,-4.5,3,95
2868,23,-5.0,2,95
2869,24,-5.5,1,95
2870,25,-3.5,0,95
2871,0,0.0,20,96
2872,1,-1.0,19,96
2873,2,-2.0,18,96
2874,3,-3.0,17,96
2875,4,-3.0,16,96
2876,5,-1.0,15,96
2877,6,1.0,14,96
2878,7,0.0,13,96
2879,8,-0.5,12,96
2880,9,-1.0,11,96
2881,10,-2.0,10,96
2882,11,-2.0,9,96
2883,12,-2.0,8,96
2884,13,0.0,7,96
2885,14,2.0,6,96
2886,15,1.5,5,96
2887,16,1.0,4,96
2888,17,0.0,3,96
2889,18,-1.0,2,96
2890,19,-2.0,1,96
2891,20,-2.5,0,96
2892,0,-1.0,30,97
2893,1,-2.0,29,97
2894,2,-2.0,28,97
2895,3,-2.5,27,97
2896,4,-3.5,26,97
2897,5,-4.0,25,97
2898,6,-4.5,24,97
2899,7,-5.0,23,97
2900,8,-3.0,22,97
2901,9,-3.5,21,97
2902,10,-1.5,20,97
2903,11,-2.0,19,97
2904,12,-3.0,18,97
2905,13,-4.0,17,97
2906,14,-4.5,16,97
2907,15,-2.5,15,97
2908,16,-0.5,14,97
2909,17,-1.0,13,97
2910,18,-1.5,12,97
2911,19,-1.5,11,97
2912,20,0.5,10,97
2913,21,0.0,9,97
2914,22,-0.5,8,97
2915,23,-1.0,7,97
2916,24,-1.5,6,97
2917,25,-1.5,5,97
2918,26,-2.5,4,97
2919,27,-3.0,3,97
2920,28,-3.5,2,97
2921,29,-4.0,1,97
2922,30,-4.5,0,97
2923,0,0.0,30,98
2924,1,2.0,29,98
2925,2,4.0,28,98
2926,3,3.0,27,98
2927,4,2.5,26,98
2928,5,1.5,25,98
2929,6,1.5,24,98
2930,7,3.5,23,98
2931,8,3.0,22,98
2932,9,2.5,21,98
2933,10,4.5,20,98
2934,11,3.5,19,98
2935,12,3.0,18,98
2936,13,2.0,17,98
2937,14,1.5,16,98
2938,15,0.5,15,98
2939,16,0.0,14,98
2940,17,2.0,13,98
2941,18,14.0,12,98
2942,0,-0.5,30,99
2943,1,-1.5,29,99
2944,2,-2.5,28,99
2945,3,-2.5,27,99
2946,4,-3.5,26,99
2947,5,-1.5,25,99
2948,6,-2.5,24,99
2949,7,-3.5,23,99
2950,8,-3.5,22,99
2951,9,-4.0,21,99
2952,10,-5.0,20,99
2953,11,-5.0,19,99
2954,12,-6.0,18,99
2955,13,-6.5,17,99
2956,14,-7.0,16,99
2957,15,-7.5,15,99
2958,16,-7.5,14,99
2959,17,-7.5,13,99
2960,18,-8.5,12,99
2961,19,-6.5,11,99
2962,20,-6.5,10,99
2963,21,-4.5,9,99
2964,22,-5.0,8,99
2965,23,-5.5,7,99
2966,24,-6.0,6,99
2967,25,-6.5,5,99
2968,26,-7.0,4,99
2969,27,-7.5,3,99
2970,28,-8.0,2,99
2971,29,-9.0,1,99
2972,30,-9.0,0,99
2973,0,-0.5,20,100
2974,1,-1.0,19,100
2975,2,-2.0,18,100
2976,3,-2.0,17,100
2977,4,-2.5,16,100
2978,5,-3.5,15,100
2979,6,-3.5,14,100
2980,7,-4.0,13,100
2981,8,-4.0,12,100
2982,9,-2.0,11,100
2983,10,-2.0,10,100
2984,11,-2.0,9,100
2985,12,-2.5,8,100
2986,13,-3.5,7,100
2987,14,-4.5,6,100
2988,15,-5.5,5,100
2989,16,-6.0,4,100
2990,17,-7.0,3,100
2991,18,-7.0,2,100
2992,19,-7.5,1,100
2993,20,-8.0,0,100
