,Time,Reward,Deadline,Episode
1509,4,5.0,31,90
1510,5,4.0,30,90
1511,6,4.0,29,90
1512,7,3.0,28,90
1513,8,5.0,27,90
1514,9,4.5,26,90
1515,10,6.5,25,90
1516,11,8.5,24,90
1517,12,8.0,23,90
1518,13,10.0,22,90
1519,14,12.0,21,90
1520,15,14.0,20,90
1521,16,16.0,19,90
1522,17,28.0,18,90
1523,0,-1.0,30,91
1524,1,-1.5,29,91
1525,2,0.5,28,91
1526,3,-0.5,27,91
1527,4,-0.5,26,91
1528,5,-0.5,25,91
1529,6,1.5,24,91
1530,7,1.0,23,91
1531,8,0.5,22,91
1532,9,2.5,21,91
1533,10,4.5,20,91
1534,11,6.5,19,91
1535,12,8.5,18,91
1536,13,8.5,17,91
1537,14,7.5,16,91
1538,15,19.5,15,91
1539,0,0.0,45,92
1540,1,-1.0,44,92
1541,2,-1.0,43,92
1542,3,-2.0,42,92
1543,4,0.0,41,92
1544,5,-1.0,40,92
1545,6,1.0,39,92
1546,7,1.0,38,92
1547,8,0.0,37,92
1548,9,0.0,36,92
1549,10,2.0,35,92
1550,11,4.0,34,92
1551,12,4.0,33,92
1552,13,3.0,32,92
1553,14,2.0,31,92
1554,15,4.0,30,92
1555,16,3.0,29,92
1556,17,3.0,28,92
1557,18,2.5,27,92
1558,19,4.5,26,92
1559,20,6.5,25,92
1560,21,18.5,24,92
1561,0,-1.0,20,93
1562,1,-1.0,19,93
1563,2,-1.0,18,93
1564,3,-2.0,17,93
1565,4,-3.0,16,93
1566,5,-1.0,15,93
1567,6,1.0,14,93
1568,7,0.0,13,93
1569,8,-1.0,12,93
1570,9,1.0,11,93
1571,10,13.0,10,93
1572,0,2.0,20,94
1573,1,1.0,19,94
1574,2,0.0,18,94
1575,3,0.0,17,94
1576,4,-1.0,16,94
1577,5,1.0,15,94
1578,6,0.0,14,94
1579,7,0.0,13,94
1580,8,-0.5,12,94
1581,9,-1.0,11,94
1582,10,1.0,10,94
1583,11,3.0,9,94
1584,12,5.0,8,94
1585,13,4.5,7,94
1586,14,6.5,6,94
1587,15,8.5,5,94
1588,16,10.5,4,94
1589,17,9.5,3,94
1590,18,21.5,2,94
1591,0,-0.5,35,95
1592,1,1.5,34,95
1593,2,3.5,33,95
1594,3,3.0,32,95
1595,4,5.0,31,95
1596,5,4.5,30,95
1597,6,6.5,29,95
1598,7,5.5,28,95
1599,8,4.5,27,95
1600,9,6.5,26,95
1601,10,6.0,25,95
1602,11,8.0,24,95
1603,12,10.0,23,95
1604,13,12.0,22,95
1605,14,14.0,21,95
1606,15,13.0,20,95
1607,16,15.0,19,95
1608,17,27.0,18,95
1609,0,-1.0,20,96
1610,1,-2.0,19,96
1611,2,-2.0,18,96
1612,3,-3.0,17,96
1613,4,-1.0,16,96
1614,5,1.0,15,96
1615,6,0.0,14,96
1616,7,0.0,13,96
1617,8,-1.0,12,96
1618,9,-2.0,11,96
1619,10,0.0,10,96
1620,11,0.0,9,96
1621,12,-1.0,8,96
1622,13,-2.0,7,96
1623,14,-2.5,6,96
1624,15,-0.5,5,96
1625,16,1.5,4,96
1626,17,3.5,3,96
1627,18,15.5,2,96
1628,0,2.0,30,97
1629,1,1.0,29,97
1630,2,0.0,28,97
1631,3,-0.5,27,97
1632,4,-1.5,26,97
1633,5,-2.0,25,97
1634,6,0.0,24,97
1635,7,2.0,23,97
1636,8,1.5,22,97
1637,9,3.5,21,97
1638,10,2.5,20,97
1639,11,2.0,19,97
1640,12,4.0,18,97
1641,13,6.0,17,97
1642,14,8.0,16,97
1643,15,7.0,15,97
1644,16,7.0,14,97
1645,17,6.0,13,97
1646,18,6.0,12,97
1647,19,5.5,11,97
1648,20,5.0,10,97
1649,21,4.0,9,97
1650,22,3.5,8,97
1651,23,5.5,7,97
1652,24,7.5,6,97
1653,25,7.0,5,97
1654,26,9.0,4,97
1655,27,11.0,3,97
1656,28,10.0,2,97
1657,29,9.0,1,97
1658,30,21.0,0,97
1659,0,0.0,35,98
1660,1,-1.0,34,98
1661,2,-2.0,33,98
1662,3,0.0,32,98
1663,4,-0.5,31,98
1664,5,-0.5,30,98
1665,6,-1.5,29,98
1666,7,-1.5,28,98
1667,8,0.5,27,98
1668,9,2.5,26,98
1669,10,14.5,25,98
1670,0,2.0,40,99
1671,1,1.0,39,99
1672,2,0.0,38,99
1673,3,-1.0,37,99
1674,4,-1.0,36,99
1675,5,1.0,35,99
1676,6,3.0,34,99
1677,7,2.0,33,99
1678,8,4.0,32,99
1679,9,6.0,31,99
1680,10,5.5,30,99
1681,11,7.5,29,99
1682,12,9.5,28,99
1683,13,11.5,27,99
1684,14,11.5,26,99
1685,15,11.5,25,99
1686,16,13.5,24,99
1687,17,13.0,23,99
1688,18,15.0,22,99
1689,19,17.0,21,99
1690,20,17.0,20,99
1691,21,19.0,19,99
1692,22,21.0,18,99
1693,23,20.5,17,99
1694,24,22.5,16,99
1695,25,24.5,15,99
1696,26,26.5,14,99
1697,27,38.5,13,99
1698,0,-1.0,40,100
1699,1,-2.0,39,100
1700,2,-2.0,38,100
1701,3,-2.5,37,100
1702,4,-0.5,36,100
1703,5,1.5,35,100
1704,6,0.5,34,100
1705,7,-0.5,33,100
1706,8,-1.0,32,100
1707,9,-2.0,31,100
1708,10,-2.0,30,100
1709,11,-3.0,29,100
1710,12,-1.0,28,100
1711,13,11.0,27,100
